frame_index,timestamp_s,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
966,1787226054.3513918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,1787226054.3990629,0.8070998787879944,0.9104949235916138,-0.2052154839038849,0.6629037261009216,0.8017688393592834,0.9136991500854492,-0.20480729639530182,0.6840482950210571,0.8007436394691467,0.9113190770149231,-0.20483188331127167,0.690914511680603,0.7997174859046936,0.9088537096977234,-0.2049286812543869,0.7035647034645081,0.8046329617500305,0.9196897149085999,-0.20521225035190582,0.6692945957183838,0.8060247302055359,0.9220951795578003,-0.2052455097436905,0.6702051162719727,0.8074453473091125,0.9245109558105469,-0.20532497763633728,0.6807164549827576,0.8034597039222717,0.9029732942581177,-0.17282404005527496,0.6569483876228333,0.8136759996414185,0.9237974882125854,-0.17583565413951874,0.6955752372741699,0.8111693263053894,0.9002466797828674,-0.19015775620937347,0.6763306260108948,0.8157529234886169,0.9089809656143188,-0.1910431981086731,0.6731564402580261,0.8137440085411072,0.8498256206512451,-0.13407550752162933,0.9178744554519653,0.8574777245521545,0.9021838307380676,-0.13021062314510345,0.8178626894950867,0.8101639151573181,0.7869706749916077,-0.09051558375358582,0.25389957427978516,0.8916420340538025,0.8518972396850586,-0.07152707129716873,0.27637138962745667,0.8067796230316162,0.7650094032287598,-0.08812620490789413,0.15766093134880066,0.8951355218887329,0.8210936784744263,-0.039762042462825775,0.21712468564510345,0.8059106469154358,0.755623459815979,-0.092008575797081,0.13661625981330872,0.8970046639442444,0.8075293302536011,-0.03700249269604683,0.21826982498168945,0.8037773966789246,0.7602654695510864,-0.09888949990272522,0.1428767591714859,0.8949905037879944,0.8159949779510498,-0.04925781860947609,0.23055580258369446,0.8059534430503845,0.7640014886856079,-0.0903472974896431,0.15123100578784943,0.89357590675354,0.8198291063308716,-0.04310112074017525,0.23148858547210693,0.8808613419532776,0.7328030467033386,-0.0006461290759034455,0.924509584903717,0.9032450318336487,0.7675357460975647,0.0006190342828631401,0.8774549961090088,0.9279223084449768,0.6489906311035156,0.02770918421447277,0.26198795437812805,0.9415658116340637,0.6700639724731445,0.03281867131590843,0.21061494946479797,0.9645331501960754,0.5770031213760376,0.15687067806720734,0.12439299374818802,0.9807484745979309,0.5971384048461914,0.15581153333187103,0.13521243631839752,0.9701896905899048,0.5668494701385498,0.16811895370483398,0.14284133911132812,0.9851439595222473,0.5910254120826721,0.16747964918613434,0.14216117560863495,0.9693125486373901,0.5440994501113892,0.12899036705493927,0.1044410765171051,0.9939835667610168,0.5542386174201965,0.12426459044218063,0.11058934032917023
968,1787226054.4659307,0.797234833240509,0.9265645742416382,-0.17253950238227844,0.6946776509284973,0.7927291989326477,0.9296277165412903,-0.17397944629192352,0.7129887938499451,0.7919620275497437,0.9278880953788757,-0.17406924068927765,0.7194734811782837,0.791191041469574,0.926049530506134,-0.1742216944694519,0.731360137462616,0.7952234148979187,0.9330927729606628,-0.17096024751663208,0.6985656023025513,0.7967596650123596,0.9345513582229614,-0.17096257209777832,0.6993106007575989,0.7983130812644958,0.9360530376434326,-0.1710222363471985,0.7089486122131348,0.7968887686729431,0.9201357960700989,-0.15782134234905243,0.6897140145301819,0.8065133690834045,0.933135449886322,-0.14481301605701447,0.7233118414878845,0.8025866150856018,0.9178518652915955,-0.16402851045131683,0.7069988250732422,0.8069162964820862,0.9237794876098633,-0.16011002659797668,0.7029388546943665,0.8102967143058777,0.8605499863624573,-0.1441466361284256,0.9259334802627563,0.8522679209709167,0.9100515246391296,-0.09598283469676971,0.8344505429267883,0.8076142072677612,0.782684862613678,-0.12540507316589355,0.3045722246170044,0.8901156783103943,0.8514611124992371,-0.05869954079389572,0.28084418177604675,0.8090590834617615,0.7063252329826355,-0.13578197360038757,0.1829732060432434,0.907750129699707,0.8216679096221924,-0.05177551880478859,0.22302861511707306,0.8085054755210876,0.6834966540336609,-0.14710384607315063,0.15721410512924194,0.9137341380119324,0.8094247579574585,-0.047873686999082565,0.2274530529975891,0.8078411221504211,0.687627911567688,-0.1554332673549652,0.16638360917568207,0.9143768548965454,0.8191403746604919,-0.07030684500932693,0.24169676005840302,0.8102409243583679,0.6961466670036316,-0.13968513906002045,0.17953430116176605,0.9111820459365845,0.8213465213775635,-0.06031985953450203,0.24261613190174103,0.8807032704353333,0.7373062968254089,-0.020699957385659218,0.9271784424781799,0.9005321860313416,0.7735795974731445,0.0208746250718832,0.8808362483978271,0.9399917125701904,0.6645880937576294,-0.017077142372727394,0.28190532326698303,0.9474877715110779,0.6883336901664734,0.05267727002501488,0.20888365805149078,0.9765139222145081,0.5836442112922668,0.11372962594032288,0.12296651303768158,0.9833323359489441,0.6069832444190979,0.1639501452445984,0.13045479357242584,0.9799251556396484,0.5724976658821106,0.12501123547554016,0.14487485587596893,0.9860246181488037,0.5971015691757202,0.17451855540275574,0.13843317329883575,0.9869862198829651,0.5540284514427185,0.0936894491314888,0.09967948496341705,1.000521183013916,0.5733283758163452,0.13718965649604797,0.10641947388648987
969,1787226054.5126197,0.7944076061248779,0.9263809323310852,-0.16533061861991882,0.7233646512031555,0.7895353436470032,0.930022656917572,-0.16528035700321198,0.7382463812828064,0.7886478900909424,0.928151547908783,-0.1653755158185959,0.7444257736206055,0.78775954246521,0.9261844158172607,-0.16552188992500305,0.7556955218315125,0.7922816872596741,0.9342268109321594,-0.16407784819602966,0.7245767116546631,0.7938501238822937,0.9360514879226685,-0.16407659649848938,0.725135326385498,0.7954373955726624,0.9379082322120667,-0.1641484946012497,0.7338387966156006,0.793022096157074,0.9210786819458008,-0.1434292495250702,0.7185760736465454,0.8033387064933777,0.9363749027252197,-0.13840265572071075,0.7474594712257385,0.7994239926338196,0.9172509908676147,-0.15465281903743744,0.7345908880233765,0.8039356470108032,0.924073338508606,-0.15306422114372253,0.7300160527229309,0.8057268261909485,0.8609191179275513,-0.13694405555725098,0.9332064390182495,0.850335955619812,0.9123853445053101,-0.09205779433250427,0.8501310348510742,0.8032770156860352,0.7725549340248108,-0.1190028041601181,0.3580610752105713,0.8901382088661194,0.8495102524757385,-0.061391379684209824,0.28625205159187317,0.7973476052284241,0.6713771820068359,-0.13341136276721954,0.21813654899597168,0.9187251329421997,0.8164716362953186,-0.06778501719236374,0.23168933391571045,0.7986704111099243,0.6476445198059082,-0.14229623973369598,0.18535111844539642,0.926788330078125,0.8044946789741516,-0.06410833448171616,0.23856280744075775,0.7980466485023499,0.6501613855361938,-0.1529168039560318,0.19801293313503265,0.9279451966285706,0.8138941526412964,-0.08788959681987762,0.25473883748054504,0.8003985285758972,0.6602697372436523,-0.1383184939622879,0.21650290489196777,0.923869788646698,0.8148561120033264,-0.07721047848463058,0.2557479441165924,0.8797922134399414,0.7384171485900879,-0.017027126625180244,0.9280235171318054,0.8997888565063477,0.7746244072914124,0.017142437398433685,0.8839661478996277,0.9394639730453491,0.6645134091377258,-0.012876615859568119,0.2832757234573364,0.9479549527168274,0.6863250732421875,0.05102793872356415,0.2090906798839569,0.9780097603797913,0.584266185760498,0.09881201386451721,0.11870361864566803,0.9842334985733032,0.6058564782142639,0.13671617209911346,0.12591515481472015,0.9826840162277222,0.572617769241333,0.10762222856283188,0.14256563782691956,0.9874129891395569,0.5966273546218872,0.14497992396354675,0.1350466012954712,0.9859809875488281,0.5569702386856079,0.07195933163166046,0.09437211602926254,0.9998205304145813,0.5718110203742981,0.1047515869140625,0.102485790848732
970,1787226054.5562491,0.7919664978981018,0.9251242876052856,-0.16012518107891083,0.7499293088912964,0.7869029641151428,0.930682897567749,-0.1580010950565338,0.7617571949958801,0.7856598496437073,0.9288319945335388,-0.15809102356433868,0.7678967714309692,0.7844178080558777,0.9268935322761536,-0.15823116898536682,0.7778564095497131,0.7904034852981567,0.9356159567832947,-0.1594514101743698,0.7498621940612793,0.7920753955841064,0.9378725290298462,-0.1594512015581131,0.750891923904419,0.7937629818916321,0.9401518106460571,-0.15952931344509125,0.7583553194999695,0.7883453965187073,0.9226284623146057,-0.12619353830814362,0.7447132468223572,0.8008737564086914,0.9400126934051514,-0.13317999243736267,0.771377682685852,0.7957575917243958,0.9150437116622925,-0.14583182334899902,0.7599796056747437,0.8011693358421326,0.9223647713661194,-0.14775173366069794,0.7552494406700134,0.796881377696991,0.8604767918586731,-0.10472182184457779,0.9397801756858826,0.8479769229888916,0.911665678024292,-0.0959269180893898,0.8647971153259277,0.800338625907898,0.7728155851364136,-0.09166931360960007,0.39628270268440247,0.8884666562080383,0.8302674889564514,-0.06754231452941895,0.31006374955177307,0.7984265089035034,0.7009001970291138,-0.1010134145617485,0.24052365124225616,0.9283888936042786,0.7784656882286072,-0.07424608618021011,0.24557669460773468,0.799388587474823,0.6816698908805847,-0.10295451432466507,0.19971515238285065,0.9419581294059753,0.7656040787696838,-0.07238634675741196,0.25022539496421814,0.797566831111908,0.684809148311615,-0.10835108160972595,0.21411311626434326,0.9435607194900513,0.7667578458786011,-0.09453321248292923,0.26904577016830444,0.7998044490814209,0.6948978900909424,-0.10367531329393387,0.23563095927238464,0.9369264841079712,0.7690799236297607,-0.08324798196554184,0.27193379402160645,0.8692828416824341,0.7407702803611755,-0.012666556984186172,0.9330236315727234,0.8959788084030151,0.7791412472724915,0.012769394554197788,0.8917253017425537,0.9292107224464417,0.662798285484314,-0.04255314916372299,0.28357744216918945,0.9478661417961121,0.6889793276786804,-0.013856464996933937,0.21054653823375702,0.9716366529464722,0.5839015245437622,0.06754438579082489,0.1188136413693428,0.9796886444091797,0.6067606210708618,0.08892837911844254,0.12238086014986038,0.9784305095672607,0.5727571845054626,0.07651156932115555,0.14206159114837646,0.9823881387710571,0.5973215103149414,0.09783259779214859,0.1298517882823944,0.9809213876724243,0.5528577566146851,0.036702096462249756,0.09380993992090225,0.9953186511993408,0.5693023800849915,0.05389782413840294,0.10186959058046341
971,1787226054.6004767,0.7944664359092712,0.9247370958328247,-0.1443350613117218,0.7730715274810791,0.789018988609314,0.9288567900657654,-0.1425916999578476,0.7824459075927734,0.7877044677734375,0.926998496055603,-0.14267295598983765,0.7883917093276978,0.7863577604293823,0.9251480102539062,-0.1427888125181198,0.7972135543823242,0.7923863530158997,0.9340188503265381,-0.14636702835559845,0.7718027234077454,0.7939406037330627,0.9362706542015076,-0.14640504121780396,0.7730252146720886,0.7955120801925659,0.938537061214447,-0.14650015532970428,0.7796114683151245,0.7890487909317017,0.9232394099235535,-0.11126181483268738,0.7681840062141418,0.8013687133789062,0.9391371607780457,-0.12809093296527863,0.7924859523773193,0.7983010411262512,0.9138038158416748,-0.1296781599521637,0.7827993035316467,0.8035414218902588,0.9221382737159729,-0.1346343457698822,0.7781259417533875,0.8003820776939392,0.8631960153579712,-0.0919833853840828,0.9456983804702759,0.8554715514183044,0.9166786670684814,-0.08940710127353668,0.877967894077301,0.8024389147758484,0.775764524936676,-0.08412329107522964,0.42668187618255615,0.8938434720039368,0.8329029083251953,-0.0564003586769104,0.3393397033214569,0.8062629699707031,0.7505404949188232,-0.10767923295497894,0.25582823157310486,0.9217150211334229,0.7895104885101318,-0.06532246619462967,0.27529770135879517,0.8079907298088074,0.7412328720092773,-0.11300575733184814,0.21161046624183655,0.9305820465087891,0.7757981419563293,-0.06903336197137833,0.28037697076797485,0.8057029247283936,0.7474457621574402,-0.11508288234472275,0.226279616355896,0.9302771687507629,0.7814711928367615,-0.08843586593866348,0.30061089992523193,0.8075845241546631,0.7521454691886902,-0.10911107063293457,0.25031155347824097,0.9253074526786804,0.7843798995018005,-0.07599622756242752,0.30086320638656616,0.8744102120399475,0.7435675859451294,-0.011515607126057148,0.9379035830497742,0.9061070084571838,0.7858526110649109,0.011584634892642498,0.8991478085517883,0.9346010684967041,0.659005880355835,-0.07707130908966064,0.3015700876712799,0.9575604200363159,0.6889400482177734,-0.03232111036777496,0.21879634261131287,0.9756740927696228,0.5734438896179199,0.05402366816997528,0.12499481439590454,0.9910303950309753,0.6012192964553833,0.07790656387805939,0.12913580238819122,0.9810343980789185,0.5648320317268372,0.06507273018360138,0.14750292897224426,0.9919338226318359,0.5891461968421936,0.08721861988306046,0.13026592135429382,0.9885624051094055,0.5290589928627014,0.021206891164183617,0.09794473648071289,1.0118590593338013,0.5585830807685852,0.031909454613924026,0.109321229159832
972,1787226054.6564636,0.7957467436790466,0.9262571334838867,-0.16159968078136444,0.7942168116569519,0.7904468178749084,0.9327861666679382,-0.16411413252353668,0.8025829792022705,0.7892190217971802,0.9314066767692566,-0.16420289874076843,0.8079559206962585,0.7879636883735657,0.9299607872962952,-0.164406880736351,0.8161813616752625,0.7936840057373047,0.9366017580032349,-0.16813533008098602,0.7928103804588318,0.7952004075050354,0.9385679364204407,-0.16813944280147552,0.7938035130500793,0.7967299222946167,0.9405854344367981,-0.16823281347751617,0.7999451160430908,0.7908692955970764,0.928464412689209,-0.1446477770805359,0.7902882099151611,0.8026183247566223,0.9413545727729797,-0.1563532054424286,0.8123413920402527,0.7997973561286926,0.9167063236236572,-0.15079067647457123,0.8034290075302124,0.8048132658004761,0.9232617020606995,-0.15588240325450897,0.7986838221549988,0.80095374584198,0.8673319220542908,-0.12038479745388031,0.9509117603302002,0.8534142971038818,0.9182651042938232,-0.10899099707603455,0.8894952535629272,0.8102775812149048,0.7762740254402161,-0.08747843652963638,0.42942193150520325,0.8937076926231384,0.8341125845909119,-0.0714014396071434,0.3479824662208557,0.8124741911888123,0.7619149684906006,-0.08994846045970917,0.2505362331867218,0.9178627729415894,0.8034768104553223,-0.06326673179864883,0.2838376760482788,0.8129034042358398,0.7557957172393799,-0.09419476240873337,0.20816899836063385,0.9250406622886658,0.7940744757652283,-0.06214471906423569,0.2912006080150604,0.8093776702880859,0.7617814540863037,-0.09573634713888168,0.22304090857505798,0.9247065186500549,0.8026008605957031,-0.08039362728595734,0.3122509717941284,0.8115553259849548,0.764915943145752,-0.09037158638238907,0.24766163527965546,0.9209465384483337,0.8033612370491028,-0.07070712745189667,0.31101930141448975,0.8765296936035156,0.7487151622772217,-0.015830695629119873,0.9404321312904358,0.9042170643806458,0.7912002801895142,0.015939541161060333,0.9033206701278687,0.9413865804672241,0.6755390167236328,-0.04064605012536049,0.30779239535331726,0.9548231363296509,0.707176685333252,-0.0017184341559186578,0.21668802201747894,0.9791707396507263,0.5894683599472046,0.08990008383989334,0.12050217390060425,0.9892339110374451,0.6170265078544617,0.13165344297885895,0.12388717383146286,0.9827947616577148,0.5785939693450928,0.1007484644651413,0.14386142790317535,0.9914794564247131,0.6043481230735779,0.14463858306407928,0.12670716643333435,0.992355227470398,0.5538051128387451,0.03614989295601845,0.09293721616268158,1.008542776107788,0.5833452939987183,0.11591245234012604,0.10499747097492218
973,1787226054.704413,0.796421229839325,0.9211199879646301,-0.14994050562381744,0.8139603734016418,0.7910467982292175,0.932483434677124,-0.14651179313659668,0.8207364082336426,0.7901560068130493,0.9302499890327454,-0.14659182727336884,0.8258117437362671,0.7892587184906006,0.9282875657081604,-0.14672663807868958,0.8330278992652893,0.7938944697380066,0.9352525472640991,-0.15479214489459991,0.8123560547828674,0.7954356074333191,0.9372985363006592,-0.15481331944465637,0.8135688900947571,0.7969964742660522,0.9393885135650635,-0.15490718185901642,0.8190021514892578,0.7948620915412903,0.9266443252563477,-0.11268921196460724,0.8099053502082825,0.8049336671829224,0.9401106238365173,-0.15075452625751495,0.830560028553009,0.8002752661705017,0.9120396971702576,-0.1352691650390625,0.8222456574440002,0.8054502606391907,0.917141318321228,-0.14607171714305878,0.817866861820221,0.8013641238212585,0.866983950138092,-0.08362161368131638,0.9555239677429199,0.8587837815284729,0.9160717129707336,-0.1203683614730835,0.9000684022903442,0.8100852370262146,0.7765601277351379,-0.04713468626141548,0.43504494428634644,0.9008154273033142,0.8266847729682922,-0.10684949904680252,0.38196372985839844,0.8113876581192017,0.765925407409668,-0.032406534999608994,0.24577659368515015,0.9400179386138916,0.7819650769233704,-0.10439743101596832,0.30681541562080383,0.8116931915283203,0.7620115280151367,-0.03029673919081688,0.2018565982580185,0.9529145956039429,0.7716138958930969,-0.10540110617876053,0.3111937642097473,0.808564305305481,0.7664469480514526,-0.033768415451049805,0.21659566462039948,0.9528619647026062,0.772294282913208,-0.12340540438890457,0.33376845717430115,0.8107437491416931,0.7680984139442444,-0.033819861710071564,0.2421446293592453,0.945934534072876,0.7735543847084045,-0.11157920211553574,0.33202478289604187,0.8784676790237427,0.7474490404129028,-0.002047137124463916,0.9436395168304443,0.9078737497329712,0.7881497740745544,0.002100852085277438,0.908663272857666,0.9374422430992126,0.6721614003181458,-0.04751887544989586,0.30144986510276794,0.9533334374427795,0.7055032849311829,-0.024153536185622215,0.21566922962665558,0.9743743538856506,0.5956096649169922,0.07149762660264969,0.11940968036651611,0.9822027087211609,0.6175389289855957,0.07840689271688461,0.1266583949327469,0.9796569347381592,0.5863860249519348,0.08152411133050919,0.14435940980911255,0.9842185974121094,0.6062635183334351,0.08709766715765,0.12847484648227692,0.9854943752288818,0.5584945678710938,0.046039558947086334,0.09398094564676285,0.9988477826118469,0.5806565880775452,0.04671197012066841,0.11064644902944565
974,1787226054.7499626,0.7948254942893982,0.9210274815559387,-0.14414642751216888,0.8316361904144287,0.7903863191604614,0.9311479926109314,-0.1409148871898651,0.8366841077804565,0.7894361615180969,0.9292372465133667,-0.14099282026290894,0.8415806889533997,0.7884816527366638,0.9275081753730774,-0.1411200612783432,0.8479231595993042,0.7933834791183472,0.9344400763511658,-0.14723461866378784,0.8296647071838379,0.794982373714447,0.9365599155426025,-0.14724990725517273,0.8310106992721558,0.7965999841690063,0.9387243986129761,-0.14733725786209106,0.8357171416282654,0.7938546538352966,0.9262029528617859,-0.10715021938085556,0.8273219466209412,0.8046379685401917,0.9401485323905945,-0.13660335540771484,0.846726655960083,0.79892897605896,0.9116805791854858,-0.12904003262519836,0.8389696478843689,0.8039146661758423,0.9167449474334717,-0.13736875355243683,0.8347160220146179,0.8010809421539307,0.8668200373649597,-0.07898089289665222,0.9597541689872742,0.8566871881484985,0.915355920791626,-0.11125663667917252,0.909701406955719,0.8088620901107788,0.775959849357605,-0.04769376292824745,0.44752681255340576,0.8986403346061707,0.8280210494995117,-0.09190353751182556,0.4041965901851654,0.8108940124511719,0.7615107297897339,-0.040767036378383636,0.246966153383255,0.928951621055603,0.7761546969413757,-0.08561152964830399,0.31297701597213745,0.8109996318817139,0.7551606893539429,-0.04017157852649689,0.20074868202209473,0.9391269683837891,0.7622361779212952,-0.08536329120397568,0.31518495082855225,0.8082830905914307,0.7598397731781006,-0.04384753853082657,0.21569091081619263,0.9388465881347656,0.7637361288070679,-0.10229778289794922,0.33855342864990234,0.8106747269630432,0.7623451352119446,-0.042304228991270065,0.2424723505973816,0.9332930445671082,0.7667782306671143,-0.09211618453264236,0.3375340402126312,0.875169038772583,0.7468473315238953,-0.0015636332100257277,0.9466298818588257,0.904902458190918,0.7883579730987549,0.0015983015764504671,0.9143157005310059,0.9334297180175781,0.6721917390823364,-0.05145106837153435,0.2910902202129364,0.9531964063644409,0.7084463238716125,-0.03696540743112564,0.21216610074043274,0.9742046594619751,0.595596432685852,0.0518333837389946,0.11640623956918716,0.9819023609161377,0.6168382167816162,0.05906088277697563,0.12449605017900467,0.9793436527252197,0.5860833525657654,0.06009119004011154,0.14279261231422424,0.9839092493057251,0.6048030853271484,0.06690938025712967,0.12658058106899261,0.9847705960273743,0.5578563809394836,0.02287130616605282,0.09246636182069778,0.9996708035469055,0.5814670920372009,0.021785346791148186,0.1111750677227974
975,1787226054.794136,0.7950495481491089,0.9230914115905762,-0.15453070402145386,0.8460376262664795,0.7908445596694946,0.9323700666427612,-0.1526670604944229,0.849143922328949,0.7899442315101624,0.9309087991714478,-0.1527489721775055,0.8541550636291504,0.7890345454216003,0.9294785261154175,-0.1528880000114441,0.8598940968513489,0.7937034368515015,0.9356643557548523,-0.15657615661621094,0.8433700799942017,0.7952881455421448,0.9377052187919617,-0.15659241378307343,0.8451030850410461,0.7968915700912476,0.9397873282432556,-0.15667659044265747,0.8490880727767944,0.7943882346153259,0.9285465478897095,-0.12240012735128403,0.8419788479804993,0.804989218711853,0.9414711594581604,-0.14148934185504913,0.8602445125579834,0.7995336055755615,0.9141614437103271,-0.14082761108875275,0.8527724146842957,0.8042525053024292,0.9192376136779785,-0.14603088796138763,0.8480979204177856,0.8021336793899536,0.8672032952308655,-0.08006945252418518,0.9635185599327087,0.8566510081291199,0.9175112247467041,-0.10953786224126816,0.9180780053138733,0.8053115606307983,0.7763165235519409,-0.06594711542129517,0.46360674500465393,0.8984062671661377,0.830431342124939,-0.08648566156625748,0.41227075457572937,0.8097807168960571,0.7547125220298767,-0.055682554841041565,0.24676728248596191,0.9311412572860718,0.7842006683349609,-0.0809137299656868,0.3208681046962738,0.8099457621574402,0.7463778853416443,-0.052552368491888046,0.19981859624385834,0.9413100481033325,0.7698525786399841,-0.07927557826042175,0.3237207531929016,0.8063876628875732,0.7513552904129028,-0.05851490795612335,0.2156829535961151,0.941749632358551,0.7731987237930298,-0.09901721030473709,0.34887930750846863,0.8088001608848572,0.7537845373153687,-0.05921657383441925,0.24424536526203156,0.936271071434021,0.7769474983215332,-0.08849386125802994,0.3474021255970001,0.8762168288230896,0.750467836856842,-0.006600179243832827,0.9477152228355408,0.9047070145606995,0.7926568984985352,0.006711798254400492,0.9168267250061035,0.9349154829978943,0.6758450269699097,-0.04777395725250244,0.2827484607696533,0.9523965716362,0.7080662846565247,-0.035999469459056854,0.20485885441303253,0.9751507043838501,0.5963205099105835,0.06743455678224564,0.11047154664993286,0.981499969959259,0.6178539991378784,0.08820057660341263,0.11901633441448212,0.9800786375999451,0.5865380764007568,0.07737372815608978,0.13883045315742493,0.983525812625885,0.6054139137268066,0.09793674945831299,0.12371572852134705,0.9856135845184326,0.5583933591842651,0.04706796631217003,0.08750898391008377,0.9996688365936279,0.5842907428741455,0.044903505593538284,0.10720878094434738
976,1787226054.837469,0.7882298231124878,0.9260106682777405,-0.13211506605148315,0.8608559370040894,0.7849810123443604,0.9355267882347107,-0.1273152381181717,0.8630111813545227,0.7841548323631287,0.9343995451927185,-0.12740008533000946,0.8678340315818787,0.7833253145217896,0.9332265853881836,-0.12752202153205872,0.872861921787262,0.7877727150917053,0.9387981295585632,-0.13394151628017426,0.8580232858657837,0.7893295884132385,0.9407339692115784,-0.1339467167854309,0.8598566651344299,0.7908972501754761,0.9426847100257874,-0.13400524854660034,0.8632653951644897,0.7892169952392578,0.9313098192214966,-0.09167618304491043,0.8566839098930359,0.7994999289512634,0.9434729218482971,-0.12194141000509262,0.8735816478729248,0.7929308414459229,0.9155887365341187,-0.1170426532626152,0.8666408061981201,0.7974813580513,0.9206902384757996,-0.12566490471363068,0.8620588779449463,0.798669695854187,0.8667700290679932,-0.06628569960594177,0.9670356512069702,0.8487098813056946,0.9168991446495056,-0.10460446774959564,0.9258840084075928,0.8049357533454895,0.7766011953353882,-0.04943899065256119,0.471757709980011,0.8872098922729492,0.8290717601776123,-0.08948616683483124,0.42679253220558167,0.8096433281898499,0.7459193468093872,-0.06029254570603371,0.24896258115768433,0.9240151047706604,0.7783867716789246,-0.08552784472703934,0.3204437792301178,0.8099689483642578,0.7335553765296936,-0.06282848864793777,0.20179736614227295,0.9379625916481018,0.765518844127655,-0.08744324743747711,0.32284781336784363,0.8072664141654968,0.7396183013916016,-0.06845410168170929,0.21856683492660522,0.9392855167388916,0.7656829357147217,-0.10358723998069763,0.3486742675304413,0.8093534111976624,0.7432658672332764,-0.06367750465869904,0.24828653037548065,0.9325205683708191,0.7685647010803223,-0.09199115633964539,0.34748148918151855,0.8693031668663025,0.7515826225280762,5.940445407759398e-05,0.9516656994819641,0.8970099687576294,0.7928575873374939,2.9257776986924e-05,0.9229873418807983,0.9207831025123596,0.6840964555740356,-0.07695957273244858,0.26694297790527344,0.9407366514205933,0.7212982773780823,-0.06803496181964874,0.19856297969818115,0.9633023738861084,0.6075998544692993,0.01834890991449356,0.10783761739730835,0.9693244099617004,0.6253355145454407,0.02428506501019001,0.11810176819562912,0.9690963625907898,0.5999228358268738,0.026536475867033005,0.1382562816143036,0.9715519547462463,0.6130293607711792,0.03222377225756645,0.12308910489082336,0.9745848774909973,0.565183162689209,-0.0048432485200464725,0.08872352540493011,0.9862214922904968,0.5867571234703064,-0.007660261821001768,0.11210554093122482
