frame_index,timestamp_s,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
918,1787224290.191525,0.5395867228507996,0.2411213368177414,-0.21355685591697693,0.9999015927314758,0.5447742938995361,0.22309009730815887,-0.19586430490016937,0.9996955990791321,0.5480913519859314,0.2237657606601715,-0.19595997035503387,0.9997164011001587,0.5516887307167053,0.2246745079755783,-0.19605538249015808,0.9997007846832275,0.5337492227554321,0.22258257865905762,-0.1994522660970688,0.9996667504310608,0.5294023156166077,0.22306866943836212,-0.19942457973957062,0.9996092915534973,0.5248506665229797,0.22399817407131195,-0.1994500309228897,0.999485433101654,0.5535916090011597,0.2354556918144226,-0.09976855665445328,0.9997552633285522,0.51739102602005,0.2351696789264679,-0.09328171610832214,0.9995253682136536,0.544634222984314,0.263233482837677,-0.170903742313385,0.9998917579650879,0.5311973690986633,0.2619817852973938,-0.17532505095005035,0.9998201727867126,0.5859468579292297,0.35421741008758545,-0.059703223407268524,0.9999313354492188,0.4863790273666382,0.34275245666503906,-0.014377638697624207,0.9994375109672546,0.5924550890922546,0.5027807950973511,-0.039953384548425674,0.9871654510498047,0.4541872441768646,0.47160789370536804,0.030156200751662254,0.9842739105224609,0.5780385136604309,0.6318044066429138,-0.15321007370948792,0.9836403131484985,0.42273178696632385,0.5898299813270569,-0.06391990929841995,0.9649868011474609,0.575097382068634,0.6782559752464294,-0.19191791117191315,0.9717949628829956,0.4141364097595215,0.6353112459182739,-0.09372447431087494,0.9317176938056946,0.5650297999382019,0.6712662577629089,-0.2251567244529724,0.9746503233909607,0.4205799698829651,0.6363146901130676,-0.13938556611537933,0.9421570301055908,0.5632846355438232,0.6587321162223816,-0.16792848706245422,0.9739344716072083,0.42555052042007446,0.621228814125061,-0.08600880950689316,0.9499972462654114,0.5592032074928284,0.6526663899421692,-0.010264181531965733,0.9949443340301514,0.49879446625709534,0.6474922299385071,0.010523502714931965,0.9930866956710815,0.5615367889404297,0.8627241849899292,-0.030081354081630707,0.9743769764900208,0.4909408390522003,0.8568325638771057,0.016290554776787758,0.9520260691642761,0.563048243522644,1.025923728942871,0.1338748186826706,0.8613518476486206,0.4883435368537903,1.0298981666564941,0.16126403212547302,0.811603307723999,0.5590409636497498,1.052213430404663,0.14270266890525818,0.5419212579727173,0.4930608570575714,1.0589367151260376,0.1703096479177475,0.5884196758270264,0.5661435723304749,1.1131666898727417,0.013377036899328232,0.7103518843650818,0.4655779302120209,1.0995336771011353,0.04449642449617386,0.6966891288757324
919,1787224290.2438254,0.539547324180603,0.24100415408611298,-0.21776898205280304,0.9999008774757385,0.5446327328681946,0.22308197617530823,-0.19939357042312622,0.9996982216835022,0.5478194355964661,0.22375795245170593,-0.1994984894990921,0.999721884727478,0.5514637231826782,0.22465774416923523,-0.1995609849691391,0.9997079968452454,0.5336253643035889,0.22253867983818054,-0.1997918039560318,0.9996620416641235,0.5292502045631409,0.22297650575637817,-0.19977311789989471,0.9996038675308228,0.5245926976203918,0.22382719814777374,-0.19983746111392975,0.9994798898696899,0.5536174774169922,0.23541906476020813,-0.1017925813794136,0.9997560381889343,0.5172905921936035,0.23476384580135345,-0.09720848500728607,0.9994881749153137,0.5444446206092834,0.26304468512535095,-0.17677617073059082,0.9998952150344849,0.5308527946472168,0.26193967461586,-0.17693869769573212,0.9998224377632141,0.5860127210617065,0.3542027771472931,-0.063912034034729,0.9999344348907471,0.4862363636493683,0.3438245356082916,-0.020723193883895874,0.9994502067565918,0.5933878421783447,0.5020023584365845,-0.04441538825631142,0.9874948859214783,0.4632361829280853,0.4873816668987274,0.010973231866955757,0.9765062928199768,0.5747163891792297,0.6209630370140076,-0.15924061834812164,0.983771026134491,0.43758490681648254,0.6014524698257446,-0.10033763200044632,0.9526897668838501,0.5715588331222534,0.6674941182136536,-0.19808797538280487,0.9719530344009399,0.43208882212638855,0.6460021734237671,-0.1325257569551468,0.918768048286438,0.5604559779167175,0.6596360206604004,-0.2311568260192871,0.9746078252792358,0.4395793378353119,0.6455519795417786,-0.1764267235994339,0.9295151233673096,0.5585035085678101,0.6461071968078613,-0.17369838058948517,0.9732481241226196,0.44373849034309387,0.6316758990287781,-0.12231358140707016,0.937370240688324,0.5583990812301636,0.6525060534477234,-0.011207683011889458,0.9952856302261353,0.49808162450790405,0.6464571952819824,0.011473661288619041,0.9935692548751831,0.5614063739776611,0.8627129793167114,-0.03579949215054512,0.9744814038276672,0.490685373544693,0.8567303419113159,0.018941666930913925,0.95097416639328,0.5629605650901794,1.0238299369812012,0.10293112695217133,0.862537682056427,0.488307923078537,1.0288026332855225,0.16459934413433075,0.8116558194160461,0.5601294040679932,1.061026930809021,0.10768698900938034,0.5361807942390442,0.49303585290908813,1.0617104768753052,0.17312929034233093,0.5842776298522949,0.5657544732093811,1.1160858869552612,-0.02615371160209179,0.7100144028663635,0.4655543267726898,1.099088430404663,0.04804335534572601,0.6947637796401978
920,1787224290.297567,0.539591372013092,0.24096673727035522,-0.21220757067203522,0.9999040961265564,0.5445905923843384,0.22308467328548431,-0.19414843618869781,0.9997109770774841,0.5476690530776978,0.22375956177711487,-0.19425226747989655,0.9997352361679077,0.5512815117835999,0.22465798258781433,-0.19430066645145416,0.9997222423553467,0.5336486101150513,0.22250446677207947,-0.1941414475440979,0.9996736645698547,0.5292701125144958,0.22289051115512848,-0.19412358105182648,0.9996185898780823,0.5245968103408813,0.2236601561307907,-0.1941750943660736,0.9995002150535583,0.5535774230957031,0.23541054129600525,-0.09229079633951187,0.9997656941413879,0.5172661542892456,0.2342907339334488,-0.08955146372318268,0.9994960427284241,0.5443815588951111,0.26299092173576355,-0.1727462261915207,0.9999009966850281,0.530851423740387,0.261916846036911,-0.17243488132953644,0.9998310804367065,0.5860092639923096,0.35418546199798584,-0.05700325965881348,0.9999383091926575,0.4856398403644562,0.3447200357913971,-0.01725323125720024,0.9994763731956482,0.5941817164421082,0.49909019470214844,-0.03634582832455635,0.9879427552223206,0.4696996808052063,0.49209222197532654,0.006700851488858461,0.9712374806404114,0.5745270252227783,0.6104251146316528,-0.15782751142978668,0.9842414855957031,0.4582633376121521,0.6081913709640503,-0.11542728543281555,0.9464594125747681,0.570361852645874,0.6588230729103088,-0.20002703368663788,0.9726935625076294,0.4562678337097168,0.6570041179656982,-0.1477360874414444,0.9128244519233704,0.5582830309867859,0.6483595371246338,-0.2318851351737976,0.9751500487327576,0.46067628264427185,0.6548293232917786,-0.19134002923965454,0.923332154750824,0.556388258934021,0.6331519484519958,-0.1719355583190918,0.973341703414917,0.46401363611221313,0.6395458579063416,-0.13649411499500275,0.9303699731826782,0.558249294757843,0.6527706384658813,-0.013789379969239235,0.9956156015396118,0.4979557693004608,0.6465139389038086,0.014098756946623325,0.9940382838249207,0.5609268546104431,0.862810492515564,-0.03831692412495613,0.9748232960700989,0.49062225222587585,0.8568591475486755,0.026655465364456177,0.9498613476753235,0.5629721283912659,1.022851586341858,0.10198517888784409,0.8633451461791992,0.48848283290863037,1.0270274877548218,0.18316012620925903,0.81114262342453,0.5613234043121338,1.0659347772598267,0.10698344558477402,0.5318948030471802,0.4936787486076355,1.0257843732833862,0.19183127582073212,0.5834077596664429,0.5646610260009766,1.1175708770751953,-0.023169880732893944,0.7085723280906677,0.46616318821907043,1.0988969802856445,0.06946948170661926,0.6923756003379822
921,1787224290.3398151,0.5385690331459045,0.24034926295280457,-0.19089749455451965,0.9999117255210876,0.5442405939102173,0.22278106212615967,-0.17294032871723175,0.9997352361679077,0.5471161007881165,0.22349050641059875,-0.1730346381664276,0.9997577667236328,0.5506615042686462,0.22443793714046478,-0.1730867326259613,0.9997459053993225,0.5331230759620667,0.22189033031463623,-0.1724238097667694,0.999700665473938,0.5286473631858826,0.22213368117809296,-0.1723899394273758,0.9996503591537476,0.5239671468734741,0.22267258167266846,-0.17240874469280243,0.9995420575141907,0.5535678267478943,0.23527750372886658,-0.0738511011004448,0.9997851252555847,0.5171234011650085,0.2328374981880188,-0.07038774341344833,0.9995368123054504,0.5438142418861389,0.2626338005065918,-0.1538020521402359,0.999909520149231,0.5296200513839722,0.26152873039245605,-0.15279987454414368,0.9998455047607422,0.5860214233398438,0.3542173504829407,-0.041450582444667816,0.9999431371688843,0.48542219400405884,0.34524333477020264,-0.011112213134765625,0.9995135068893433,0.5965502858161926,0.4985704720020294,-0.02586778625845909,0.9886225461959839,0.4733642637729645,0.49329349398612976,-0.0021373899653553963,0.9692079424858093,0.5760301351547241,0.6061069369316101,-0.1382838934659958,0.9852036833763123,0.4720015525817871,0.6198713779449463,-0.12866535782814026,0.9451268315315247,0.5707705616950989,0.6552892327308655,-0.18201985955238342,0.9742228984832764,0.4693969190120697,0.6645783185958862,-0.1732611507177353,0.9120498299598694,0.558659553527832,0.6435898542404175,-0.2115812450647354,0.9764779806137085,0.47776925563812256,0.6585871577262878,-0.20289291441440582,0.9219026565551758,0.5566924810409546,0.6279156804084778,-0.151335209608078,0.974493682384491,0.48097720742225647,0.6414401531219482,-0.13715583086013794,0.927935004234314,0.5582390427589417,0.6524260640144348,-0.015213342383503914,0.9959624409675598,0.49811968207359314,0.6464325785636902,0.015560700558125973,0.9945140480995178,0.560847818851471,0.8618108630180359,-0.038222622126340866,0.9751337766647339,0.49057191610336304,0.8568507432937622,0.03533116728067398,0.9487611055374146,0.5629107356071472,1.0217596292495728,0.09272762387990952,0.8628464937210083,0.4885554909706116,1.0258395671844482,0.18413661420345306,0.8101106286048889,0.5613257884979248,1.069473147392273,0.09699175506830215,0.5283957123756409,0.4940948486328125,1.0197067260742188,0.19232766330242157,0.5825318098068237,0.5636471509933472,1.117823839187622,-0.025543974712491035,0.7042620182037354,0.46563002467155457,1.09860360622406,0.07600183039903641,0.6885077953338623
922,1787224290.3812644,0.5380764603614807,0.23907458782196045,-0.18968960642814636,0.9999188780784607,0.544094979763031,0.22196082770824432,-0.17153668403625488,0.9997575879096985,0.5468589663505554,0.2227647304534912,-0.17162483930587769,0.9997782707214355,0.5503568649291992,0.2238386869430542,-0.17166687548160553,0.9997674822807312,0.5328500866889954,0.22050899267196655,-0.17160135507583618,0.9997257590293884,0.5282882452011108,0.22059762477874756,-0.1715659499168396,0.9996799826622009,0.5236022472381592,0.22093209624290466,-0.1715821623802185,0.9995812177658081,0.5535563230514526,0.23486162722110748,-0.07343916594982147,0.9998022317886353,0.5169714689254761,0.23097719252109528,-0.07291952520608902,0.9995753765106201,0.5434616804122925,0.2619018852710724,-0.1533973067998886,0.9999173879623413,0.5288795232772827,0.2606138586997986,-0.1531597524881363,0.999859094619751,0.5860061049461365,0.35420653223991394,-0.03879919275641441,0.9999475479125977,0.4853913187980652,0.34523674845695496,-0.015562429092824459,0.9995512962341309,0.5978811383247375,0.49806952476501465,-0.019892005249857903,0.9892591238021851,0.47221216559410095,0.4954156279563904,-0.0060698711313307285,0.9693713188171387,0.5772077441215515,0.6098069548606873,-0.12797898054122925,0.9861196279525757,0.47380173206329346,0.6250604391098022,-0.12988689541816711,0.9463672637939453,0.5725191831588745,0.6597370505332947,-0.17085784673690796,0.9756418466567993,0.47154057025909424,0.6704013347625732,-0.17276455461978912,0.9142072796821594,0.5605012774467468,0.6491508483886719,-0.20021943747997284,0.9777116775512695,0.48159509897232056,0.6644136309623718,-0.20332100987434387,0.9233379364013672,0.5581154227256775,0.6341027617454529,-0.14103148877620697,0.9756101369857788,0.4846321642398834,0.6479009389877319,-0.14365576207637787,0.9284719824790955,0.558236300945282,0.6511284112930298,-0.014920579269528389,0.9962854981422424,0.49828284978866577,0.6462059020996094,0.01526564173400402,0.9949560165405273,0.5608475208282471,0.8618192672729492,-0.039496343582868576,0.9749287962913513,0.4904865026473999,0.8566403388977051,0.036051806062459946,0.9468237161636353,0.5637555718421936,1.042088270187378,0.08227530121803284,0.8596481680870056,0.48854610323905945,1.0252721309661865,0.18360939621925354,0.8055851459503174,0.5618928074836731,1.0741840600967407,0.08560933917760849,0.5213131308555603,0.4937674105167389,1.047777771949768,0.1915394514799118,0.5767780542373657,0.563950777053833,1.1192684173583984,-0.03507746756076813,0.6955544948577881,0.4652634263038635,1.09840989112854,0.07438847422599792,0.6810584664344788
923,1787224290.423027,0.537438154220581,0.238691508769989,-0.19076800346374512,0.9999253153800964,0.5437835454940796,0.2216055542230606,-0.1731039434671402,0.999777615070343,0.5464494824409485,0.22238944470882416,-0.17318612337112427,0.9997966289520264,0.549788236618042,0.22349505126476288,-0.17322270572185516,0.9997867345809937,0.5322567224502563,0.22013795375823975,-0.17290380597114563,0.9997484683990479,0.5274913311004639,0.22027258574962616,-0.1728699505329132,0.9997068047523499,0.522952675819397,0.22060836851596832,-0.17288580536842346,0.999616801738739,0.553510844707489,0.23465761542320251,-0.07504873722791672,0.9998177289962769,0.5166880488395691,0.23075427114963531,-0.07332249730825424,0.9996105432510376,0.5431706309318542,0.2616629898548126,-0.1544542759656906,0.9999244213104248,0.5283057689666748,0.2604103088378906,-0.15383440256118774,0.9998712539672852,0.586041271686554,0.35422980785369873,-0.036568984389305115,0.9999512434005737,0.48533734679222107,0.3455139696598053,-0.01781594008207321,0.9995869398117065,0.5986042618751526,0.49882230162620544,-0.015888558700680733,0.9897356629371643,0.47163161635398865,0.49457359313964844,-0.017407763749361038,0.9694749712944031,0.5802813768386841,0.6129600405693054,-0.12423979490995407,0.9867748022079468,0.46944761276245117,0.6217373609542847,-0.15769021213054657,0.9475628733634949,0.5754263997077942,0.6646469235420227,-0.16475702822208405,0.9766382575035095,0.46810781955718994,0.6634437441825867,-0.20057514309883118,0.9164054989814758,0.5649694204330444,0.6560851335525513,-0.19524914026260376,0.9785529375076294,0.4763388931751251,0.6565085649490356,-0.23116794228553772,0.9248936176300049,0.5628761649131775,0.6413660049438477,-0.1377190500497818,0.9762969613075256,0.4790472388267517,0.6404394507408142,-0.17260009050369263,0.929171621799469,0.5581802725791931,0.651034414768219,-0.014820576645433903,0.9965735077857971,0.4982832372188568,0.6462171673774719,0.015155510045588017,0.9953606128692627,0.5608530640602112,0.8618232607841492,-0.03895166143774986,0.9750127792358398,0.49046385288238525,0.8565869927406311,0.03563050553202629,0.9462652206420898,0.5638073086738586,1.04913330078125,0.08231201767921448,0.8586445450782776,0.48843973875045776,1.0243228673934937,0.18345826864242554,0.8041138648986816,0.5618906021118164,1.0763728618621826,0.08550213277339935,0.5153155326843262,0.4935378432273865,1.0562220811843872,0.19140668213367462,0.574103593826294,0.5638325810432434,1.1210721731185913,-0.03695332631468773,0.6904535293579102,0.4648851156234741,1.0983134508132935,0.0736621618270874,0.6779590845108032
924,1787224290.4649708,0.5374166965484619,0.2383689284324646,-0.19372476637363434,0.9999309182167053,0.543720006942749,0.2212998867034912,-0.1760086864233017,0.9997950196266174,0.5463119149208069,0.22208020091056824,-0.1760942041873932,0.9998124837875366,0.5495802164077759,0.22319552302360535,-0.1761343777179718,0.9998034238815308,0.5322017669677734,0.21983873844146729,-0.17640577256679535,0.9997683763504028,0.5274134278297424,0.2200280725955963,-0.17637614905834198,0.9997302293777466,0.5228256583213806,0.22040073573589325,-0.17640049755573273,0.9996482133865356,0.5534642934799194,0.23435713350772858,-0.07562900334596634,0.999830961227417,0.5165107250213623,0.230620339512825,-0.07662739604711533,0.9996417760848999,0.5431237816810608,0.2614023983478546,-0.156277135014534,0.9999306797981262,0.5282823443412781,0.2602356970310211,-0.15648357570171356,0.999882161617279,0.5861148834228516,0.3542616665363312,-0.035148732364177704,0.9999544024467468,0.4847787320613861,0.3454655110836029,-0.019067207351326942,0.9996193051338196,0.5992000699043274,0.4989587962627411,-0.016702886670827866,0.9899527430534363,0.4690607786178589,0.49223464727401733,-0.020703349262475967,0.9691769480705261,0.5845730900764465,0.6153261661529541,-0.13497285544872284,0.9870204329490662,0.46297314763069153,0.6203259229660034,-0.16454966366291046,0.9481182098388672,0.5804098844528198,0.6689125895500183,-0.17550036311149597,0.9770366549491882,0.46106216311454773,0.6658582091331482,-0.2056322693824768,0.917866051197052,0.5712101459503174,0.660809338092804,-0.20701518654823303,0.9788268804550171,0.46835950016975403,0.660645067691803,-0.23933975398540497,0.9258847236633301,0.569868266582489,0.6447581052780151,-0.14924293756484985,0.9763604998588562,0.4713805019855499,0.6448208689689636,-0.1813601702451706,0.9294763803482056,0.5590554475784302,0.6510581970214844,-0.013901944272220135,0.9968310594558716,0.4986255466938019,0.6462660431861877,0.014232435263693333,0.9957199692726135,0.5608635544776917,0.8624637722969055,-0.0447256937623024,0.9756275415420532,0.49044686555862427,0.8568686246871948,0.035270802676677704,0.9463788270950317,0.563981831073761,1.0550190210342407,0.08543620258569717,0.8596315383911133,0.4884392321109772,1.023653268814087,0.1908300668001175,0.8042728304862976,0.5618981719017029,1.079998254776001,0.08948495239019394,0.5115904808044434,0.49377042055130005,1.0611538887023926,0.19979684054851532,0.573088526725769,0.5638409852981567,1.1272239685058594,-0.034883759915828705,0.689887523651123,0.4650041162967682,1.0988579988479614,0.0833287313580513,0.6776725649833679
925,1787224290.5071669,0.5374735593795776,0.23829065263271332,-0.19624803960323334,0.99993497133255,0.5436895489692688,0.2212228775024414,-0.1787717342376709,0.9998079538345337,0.5462420582771301,0.22199183702468872,-0.17885945737361908,0.9998244643211365,0.5494524836540222,0.22309419512748718,-0.17890504002571106,0.9998162984848022,0.5321879982948303,0.21978271007537842,-0.17913350462913513,0.9997824430465698,0.5273836851119995,0.21999455988407135,-0.17910662293434143,0.9997467398643494,0.5227587223052979,0.22038453817367554,-0.17912380397319794,0.9996707439422607,0.5533454418182373,0.23411251604557037,-0.07810242474079132,0.9998403191566467,0.5163252353668213,0.2306397557258606,-0.07896634936332703,0.9996619820594788,0.5431403517723083,0.2612503468990326,-0.15862935781478882,0.9999353289604187,0.5283510088920593,0.26015323400497437,-0.15874943137168884,0.9998900890350342,0.5861089825630188,0.35446518659591675,-0.03797430545091629,0.9999565482139587,0.48412638902664185,0.34563517570495605,-0.02017761394381523,0.9996412992477417,0.5989828705787659,0.5028334259986877,-0.020719287917017937,0.9899271726608276,0.4668987989425659,0.4909934103488922,-0.020542554557323456,0.9666421413421631,0.5877501368522644,0.6229022145271301,-0.13951712846755981,0.9868369698524475,0.4570859670639038,0.6140741109848022,-0.16402553021907806,0.9429129958152771,0.5855234861373901,0.6732584834098816,-0.17930029332637787,0.9767331480979919,0.45450079441070557,0.6623984575271606,-0.20154492557048798,0.9119646549224854,0.5763064026832581,0.6663548946380615,-0.2121574431657791,0.9784671068191528,0.4612200856208801,0.6609611511230469,-0.23759587109088898,0.9199753403663635,0.5744572281837463,0.651695728302002,-0.15454941987991333,0.9756978750228882,0.4648614227771759,0.646356463432312,-0.17928655445575714,0.9233846068382263,0.5594503879547119,0.651543915271759,-0.013120573945343494,0.9970351457595825,0.49862661957740784,0.6462996602058411,0.013461131602525711,0.9960165023803711,0.5609033703804016,0.8627052903175354,-0.04430830478668213,0.9758208394050598,0.49046945571899414,0.8569340705871582,0.034027036279439926,0.9469037055969238,0.5645976662635803,1.052805781364441,0.08790082484483719,0.8602323532104492,0.4883989989757538,1.023486852645874,0.18999910354614258,0.8055493235588074,0.5622565150260925,1.0797027349472046,0.091970294713974,0.5090623497962952,0.4936433434486389,1.0632978677749634,0.19868828356266022,0.572428286075592,0.5643966794013977,1.1269185543060303,-0.034664273262023926,0.6890508532524109,0.465004026889801,1.0989511013031006,0.08280863612890244,0.6772264838218689
926,1787224290.5499957,0.5373326539993286,0.23821580410003662,-0.1862853467464447,0.9999386072158813,0.5435171127319336,0.22112561762332916,-0.16944251954555511,0.9998191595077515,0.5460155010223389,0.22185540199279785,-0.16954027116298676,0.9998351335525513,0.5490071177482605,0.2229100614786148,-0.1696154773235321,0.9998282194137573,0.5320392847061157,0.21971501410007477,-0.16979554295539856,0.9997934699058533,0.5271809697151184,0.2199307233095169,-0.16974978148937225,0.9997593760490417,0.5226036310195923,0.2203284651041031,-0.16977912187576294,0.9996885061264038,0.5529608130455017,0.23360006511211395,-0.07025732845067978,0.9998492002487183,0.516105592250824,0.23050068318843842,-0.0715024545788765,0.9996762871742249,0.5430189967155457,0.2610838711261749,-0.14880676567554474,0.999939501285553,0.5282081365585327,0.26013022661209106,-0.14908535778522491,0.9998966455459595,0.5858526229858398,0.35417303442955017,-0.03172984719276428,0.9999594688415527,0.48346254229545593,0.3448481559753418,-0.011282133869826794,0.9996627569198608,0.5992376804351807,0.5038226246833801,-0.011177468113601208,0.9902072548866272,0.46578508615493774,0.4887808859348297,0.012621450237929821,0.9644218683242798,0.5880672931671143,0.6278964877128601,-0.12854814529418945,0.9872632026672363,0.45308250188827515,0.6173471808433533,-0.08687350153923035,0.9393175840377808,0.593460202217102,0.6768799424171448,-0.16720561683177948,0.9774126410484314,0.4518178403377533,0.6611751317977905,-0.1193511039018631,0.9080391526222229,0.5810420513153076,0.6714199781417847,-0.20207375288009644,0.9790756106376648,0.4595980644226074,0.6616770625114441,-0.16285783052444458,0.9163001179695129,0.5773966908454895,0.6573765277862549,-0.14456292986869812,0.9761979579925537,0.46441879868507385,0.6492024064064026,-0.10775703936815262,0.919851541519165,0.5594784021377563,0.6514813899993896,-0.011221218854188919,0.9972237348556519,0.4983844757080078,0.6457758545875549,0.011544152162969112,0.9962820410728455,0.5609409809112549,0.862680196762085,-0.04265979304909706,0.9757267832756042,0.4904780983924866,0.8565241694450378,0.012050380930304527,0.9468595385551453,0.5639113187789917,1.0356614589691162,0.09067723900079727,0.8582266569137573,0.4883577525615692,1.0230120420455933,0.15217293798923492,0.803841233253479,0.562343180179596,1.0787990093231201,0.09491841495037079,0.5008264780044556,0.49202239513397217,1.0650522708892822,0.15888719260692596,0.5649824738502502,0.5650685429573059,1.1259115934371948,-0.031734857708215714,0.6833315491676331,0.4648932218551636,1.0993446111679077,0.037662602961063385,0.6714895367622375
927,1787224290.6036384,0.5370596647262573,0.2382136881351471,-0.1907297968864441,0.9999410510063171,0.5432693362236023,0.22112013399600983,-0.1739637851715088,0.9998264312744141,0.5457523465156555,0.2218426913022995,-0.17406056821346283,0.9998422861099243,0.5485543608665466,0.2228822261095047,-0.17412859201431274,0.9998363852500916,0.5317990183830261,0.21971945464611053,-0.17422829568386078,0.9998002648353577,0.5269010066986084,0.2199358493089676,-0.17418713867664337,0.9997673034667969,0.5224010348320007,0.22033452987670898,-0.17421855032444,0.9997009038925171,0.552625298500061,0.23344196379184723,-0.07278255373239517,0.9998540878295898,0.5158418416976929,0.23049329221248627,-0.07471410185098648,0.9996850490570068,0.5428135991096497,0.261051207780838,-0.15309135615825653,0.9999426007270813,0.527912974357605,0.2601378262042999,-0.15314039587974548,0.9999017119407654,0.585725724697113,0.35390472412109375,-0.03446304425597191,0.9999616742134094,0.4830109775066376,0.3444967567920685,-0.013575649820268154,0.9996848702430725,0.5995151400566101,0.5034581422805786,-0.015142968855798244,0.9902946352958679,0.4649289846420288,0.49026036262512207,0.021239344030618668,0.9634988307952881,0.5902218222618103,0.6268947124481201,-0.1358432173728943,0.9874159693717957,0.4430847465991974,0.6180752515792847,-0.06540451943874359,0.9375710487365723,0.5986923575401306,0.6750297546386719,-0.1747138351202011,0.9776932597160339,0.4398978352546692,0.6610698103904724,-0.09569177031517029,0.9061610102653503,0.5860717296600342,0.6699601411819458,-0.20938628911972046,0.9793050289154053,0.44466736912727356,0.6619987487792969,-0.14261798560619354,0.9146291613578796,0.5816654562950134,0.6554776430130005,-0.1520114541053772,0.9762855172157288,0.44890135526657104,0.6505303382873535,-0.08782289177179337,0.9184768795967102,0.5594868063926697,0.6510783433914185,-0.009545075707137585,0.9973689913749695,0.49828091263771057,0.6454403400421143,0.009851074777543545,0.9965203404426575,0.5610740780830383,0.8616234660148621,-0.03271646052598953,0.9757905602455139,0.4905008375644684,0.8553288578987122,0.009547351859509945,0.9474100470542908,0.5635354518890381,1.0263274908065796,0.1005673035979271,0.857382595539093,0.488330215215683,1.0221138000488281,0.14621084928512573,0.8031233549118042,0.5602810382843018,1.0321232080459595,0.10534144192934036,0.4936465919017792,0.4906715750694275,1.0640615224838257,0.15263186395168304,0.5591887831687927,0.5653247237205505,1.1207706928253174,-0.01785975508391857,0.6795914769172668,0.46457067131996155,1.0990034341812134,0.030725400894880295,0.6672885417938232
